mp3_path	clip_id	track_number	title	artist	album	url	segmentStart	segmentEnd	original_url
c/strojovna_07-number_1-05-bycygel-204-233.mp3	21650	5	Bycygel	Strojovna 07	Number 1	http://www.magnatune.com/artists/albums/strojovna-number1/	204	233	http://he3.magnatune.com/all/05-Bycygel-Strojovna%2007.mp3
c/strojovna_07-number_1-06-phalanx-175-204.mp3	28467	6	Phalanx	Strojovna 07	Number 1	http://www.magnatune.com/artists/albums/strojovna-number1/	175	204	http://he3.magnatune.com/all/06-Phalanx-Strojovna%2007.mp3
c/strojovna_07-number_1-07-neboziec-30-59.mp3	32440	7	Neboziec	Strojovna 07	Number 1	http://www.magnatune.com/artists/albums/strojovna-number1/	30	59	http://he3.magnatune.com/all/07-Neboziec-Strojovna%2007.mp3
c/strojovna_07-number_1-08-na_bednicke_stal-30-59.mp3	36471	8	Na Bednicke Stal	Strojovna 07	Number 1	http://www.magnatune.com/artists/albums/strojovna-number1/	30	59	http://he3.magnatune.com/all/08-Na%20Bednicke%20Stal-Strojovna%2007.mp3
c/strojovna_07-number_1-09-na_prechode-175-204.mp3	40152	9	Na Prechode	Strojovna 07	Number 1	http://www.magnatune.com/artists/albums/strojovna-number1/	175	204	http://he3.magnatune.com/all/09-Na%20Prechode-Strojovna%2007.mp3
c/strojovna_07-number_1-10-zmeneny_nazov-146-175.mp3	44886	10	Zmeneny Nazov	Strojovna 07	Number 1	http://www.magnatune.com/artists/albums/strojovna-number1/	146	175	http://he3.magnatune.com/all/10-Zmeneny%20Nazov-Strojovna%2007.mp3
c/strojovna_07-number_1-11-elektra-146-175.mp3	45550	11	Elektra	Strojovna 07	Number 1	http://www.magnatune.com/artists/albums/strojovna-number1/	146	175	http://he3.magnatune.com/all/11-Elektra-Strojovna%2007.mp3
c/strojovna_07-number_1-12-hriadel-204-233.mp3	48112	12	Hriadel	Strojovna 07	Number 1	http://www.magnatune.com/artists/albums/strojovna-number1/	204	233	http://he3.magnatune.com/all/12-Hriadel-Strojovna%2007.mp3
c/strojovna_07-number_1-13-marta-88-117.mp3	50183	13	Marta	Strojovna 07	Number 1	http://www.magnatune.com/artists/albums/strojovna-number1/	88	117	http://he3.magnatune.com/all/13-Marta-Strojovna%2007.mp3
c/strojovna_07-number_1-14-blaudisco-117-146.mp3	51174	14	Blaudisco	Strojovna 07	Number 1	http://www.magnatune.com/artists/albums/strojovna-number1/	117	146	http://he3.magnatune.com/all/14-Blaudisco-Strojovna%2007.mp3
c/strojovna_07-number_1-15-fajront-204-233.mp3	52662	15	Fajront	Strojovna 07	Number 1	http://www.magnatune.com/artists/albums/strojovna-number1/	204	233	http://he3.magnatune.com/all/15-Fajront-Strojovna%2007.mp3
c/strojovna_07-number_1-16-ambicious-88-117.mp3	53492	16	Ambicious	Strojovna 07	Number 1	http://www.magnatune.com/artists/albums/strojovna-number1/	88	117	http://he3.magnatune.com/all/16-Ambicious-Strojovna%2007.mp3
8/sun_palace-give_me_a_perfect_world-01-give_me_a_perfect_world-117-146.mp3	1772	1	Give Me a Perfect World	Sun Palace	Give Me a Perfect World	http://www.magnatune.com/artists/albums/sunpalace-perfectworld/	117	146	http://he3.magnatune.com/all/01-Give%20Me%20a%20Perfect%20World-Sun%20Palace.mp3
8/sun_palace-give_me_a_perfect_world-02-round_and_round-175-204.mp3	9513	2	Round and Round	Sun Palace	Give Me a Perfect World	http://www.magnatune.com/artists/albums/sunpalace-perfectworld/	175	204	http://he3.magnatune.com/all/02-Round%20and%20Round-Sun%20Palace.mp3
8/sun_palace-give_me_a_perfect_world-03-theres_a_man-0-29.mp3	15700	3	There's a Man	Sun Palace	Give Me a Perfect World	http://www.magnatune.com/artists/albums/sunpalace-perfectworld/	0	29	http://he3.magnatune.com/all/03-There's%20a%20Man-Sun%20Palace.mp3
8/sun_palace-give_me_a_perfect_world-04-love_saves-117-146.mp3	18458	4	Love Saves	Sun Palace	Give Me a Perfect World	http://www.magnatune.com/artists/albums/sunpalace-perfectworld/	117	146	http://he3.magnatune.com/all/04-Love%20Saves-Sun%20Palace.mp3
8/sun_palace-give_me_a_perfect_world-05-familiar_voices-117-146.mp3	22292	5	Familiar Voices	Sun Palace	Give Me a Perfect World	http://www.magnatune.com/artists/albums/sunpalace-perfectworld/	117	146	http://he3.magnatune.com/all/05-Familiar%20Voices-Sun%20Palace.mp3
8/sun_palace-give_me_a_perfect_world-06-palace_welcome-59-88.mp3	28398	6	Palace Welcome	Sun Palace	Give Me a Perfect World	http://www.magnatune.com/artists/albums/sunpalace-perfectworld/	59	88	http://he3.magnatune.com/all/06-Palace%20Welcome-Sun%20Palace.mp3
8/sun_palace-give_me_a_perfect_world-07-man_of_the_severn_wave-204-233.mp3	32270	7	Man of the Severn Wave	Sun Palace	Give Me a Perfect World	http://www.magnatune.com/artists/albums/sunpalace-perfectworld/	204	233	http://he3.magnatune.com/all/07-Man%20of%20the%20Severn%20Wave-Sun%20Palace.mp3
8/sun_palace-give_me_a_perfect_world-08-the_corridor-233-262.mp3	37809	8	The Corridor	Sun Palace	Give Me a Perfect World	http://www.magnatune.com/artists/albums/sunpalace-perfectworld/	233	262	http://he3.magnatune.com/all/08-The%20Corridor-Sun%20Palace.mp3
8/sun_palace-give_me_a_perfect_world-09-show_me_your_wild_side-88-117.mp3	40800	9	Show Me Your Wild Side	Sun Palace	Give Me a Perfect World	http://www.magnatune.com/artists/albums/sunpalace-perfectworld/	88	117	http://he3.magnatune.com/all/09-Show%20Me%20Your%20Wild%20Side-Sun%20Palace.mp3
8/sun_palace-give_me_a_perfect_world-10-under_the_moon-0-29.mp3	44694	10	Under The Moon	Sun Palace	Give Me a Perfect World	http://www.magnatune.com/artists/albums/sunpalace-perfectworld/	0	29	http://he3.magnatune.com/all/10-Under%20The%20Moon-Sun%20Palace.mp3
1/suzanne_teng-mystic_journey-01-topanga_dreams-117-146.mp3	5384	1	Topanga Dreams	Suzanne Teng	Mystic Journey	http://www.magnatune.com/artists/albums/teng-mystic/	117	146	http://he3.magnatune.com/all/01-Topanga%20Dreams-Suzanne%20Teng.mp3
1/suzanne_teng-mystic_journey-02-katyias_dance-233-262.mp3	7968	2	Katyia's Dance	Suzanne Teng	Mystic Journey	http://www.magnatune.com/artists/albums/teng-mystic/	233	262	http://he3.magnatune.com/all/02-Katyia's%20Dance-Suzanne%20Teng.mp3
1/suzanne_teng-mystic_journey-03-china_lily-30-59.mp3	12124	3	China Lily	Suzanne Teng	Mystic Journey	http://www.magnatune.com/artists/albums/teng-mystic/	30	59	http://he3.magnatune.com/all/03-China%20Lily-Suzanne%20Teng.mp3
1/suzanne_teng-mystic_journey-04-fertile_crescent-146-175.mp3	17637	4	Fertile Crescent	Suzanne Teng	Mystic Journey	http://www.magnatune.com/artists/albums/teng-mystic/	146	175	http://he3.magnatune.com/all/04-Fertile%20Crescent-Suzanne%20Teng.mp3
1/suzanne_teng-mystic_journey-05-lhasa_love-146-175.mp3	23292	5	Lhasa Love	Suzanne Teng	Mystic Journey	http://www.magnatune.com/artists/albums/teng-mystic/	146	175	http://he3.magnatune.com/all/05-Lhasa%20Love-Suzanne%20Teng.mp3
1/suzanne_teng-mystic_journey-06-aduman-59-88.mp3	25749	6	Aduman	Suzanne Teng	Mystic Journey	http://www.magnatune.com/artists/albums/teng-mystic/	59	88	http://he3.magnatune.com/all/06-Aduman-Suzanne%20Teng.mp3
1/suzanne_teng-mystic_journey-07-darjeeling_sunrise-0-29.mp3	31029	7	Darjeeling Sunrise	Suzanne Teng	Mystic Journey	http://www.magnatune.com/artists/albums/teng-mystic/	0	29	http://he3.magnatune.com/all/07-Darjeeling%20Sunrise-Suzanne%20Teng.mp3
1/suzanne_teng-mystic_journey-08-clouds_across_the_darkness-117-146.mp3	35036	8	Clouds Across the Darkness	Suzanne Teng	Mystic Journey	http://www.magnatune.com/artists/albums/teng-mystic/	117	146	http://he3.magnatune.com/all/08-Clouds%20Across%20the%20Darkness-Suzanne%20Teng.mp3
1/suzanne_teng-mystic_journey-09-silver_lake-88-117.mp3	40807	9	Silver Lake	Suzanne Teng	Mystic Journey	http://www.magnatune.com/artists/albums/teng-mystic/	88	117	http://he3.magnatune.com/all/09-Silver%20Lake-Suzanne%20Teng.mp3
1/suzanne_teng-mystic_journey-10-lotus-30-59.mp3	43185	10	Lotus	Suzanne Teng	Mystic Journey	http://www.magnatune.com/artists/albums/teng-mystic/	30	59	http://he3.magnatune.com/all/10-Lotus-Suzanne%20Teng.mp3
1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-01-sonata_in_g_minor_op__5_no__2_adagio___allegro-697-726.mp3	4622	1	Sonata in G minor op. 5 no. 2 adagio & allegro	Tanya Tomkins and Eric Zivian	Beethoven Piano and Cello Works	http://www.magnatune.com/artists/albums/tomkins-beethoven/	697	726	http://he3.magnatune.com/all/01-Sonata%20in%20G%20minor%20op.%205%20no.%202%20adagio%20%26%20allegro-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-02-sonata_in_g_minor_op__5_no__2_rondo_allegro-204-233.mp3	9987	2	Sonata in G minor op. 5 no. 2 rondo allegro	Tanya Tomkins and Eric Zivian	Beethoven Piano and Cello Works	http://www.magnatune.com/artists/albums/tomkins-beethoven/	204	233	http://he3.magnatune.com/all/02-Sonata%20in%20G%20minor%20op.%205%20no.%202%20rondo%20allegro-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-03-7_variations_on_a_theme_from_the_magic_flute_in_eb_woo_46-146-175.mp3	11343	3	7 variations on a theme from the Magic Flute in Eb WoO 46	Tanya Tomkins and Eric Zivian	Beethoven Piano and Cello Works	http://www.magnatune.com/artists/albums/tomkins-beethoven/	146	175	http://he3.magnatune.com/all/03-7%20variations%20on%20a%20theme%20from%20the%20Magic%20Flute%20in%20Eb%20WoO%2046-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-05-11_bagatelles_for_solo_fortepiano_op__119_no__2-30-59.mp3	20982	5	11 Bagatelles for Solo Fortepiano op. 119 no. 2	Tanya Tomkins and Eric Zivian	Beethoven Piano and Cello Works	http://www.magnatune.com/artists/albums/tomkins-beethoven/	30	59	http://he3.magnatune.com/all/05-11%20Bagatelles%20for%20Solo%20Fortepiano%20op.%20119%20no.%202-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-06-11_bagatelles_for_solo_fortepiano_op__119_no__3-59-88.mp3	25656	6	11 Bagatelles for Solo Fortepiano op. 119 no. 3	Tanya Tomkins and Eric Zivian	Beethoven Piano and Cello Works	http://www.magnatune.com/artists/albums/tomkins-beethoven/	59	88	http://he3.magnatune.com/all/06-11%20Bagatelles%20for%20Solo%20Fortepiano%20op.%20119%20no.%203-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-07-11_bagatelles_for_solo_fortepiano_op__119_no__4-0-29.mp3	30151	7	11 Bagatelles for Solo Fortepiano op. 119 no. 4	Tanya Tomkins and Eric Zivian	Beethoven Piano and Cello Works	http://www.magnatune.com/artists/albums/tomkins-beethoven/	0	29	http://he3.magnatune.com/all/07-11%20Bagatelles%20for%20Solo%20Fortepiano%20op.%20119%20no.%204-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-08-11_bagatelles_for_solo_fortepiano_op__119_no__5-0-29.mp3	34419	8	11 Bagatelles for Solo Fortepiano op. 119 no. 5	Tanya Tomkins and Eric Zivian	Beethoven Piano and Cello Works	http://www.magnatune.com/artists/albums/tomkins-beethoven/	0	29	http://he3.magnatune.com/all/08-11%20Bagatelles%20for%20Solo%20Fortepiano%20op.%20119%20no.%205-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-09-11_bagatelles_for_solo_fortepiano_op__119_no__6-59-88.mp3	38415	9	11 Bagatelles for Solo Fortepiano op. 119 no. 6	Tanya Tomkins and Eric Zivian	Beethoven Piano and Cello Works	http://www.magnatune.com/artists/albums/tomkins-beethoven/	59	88	http://he3.magnatune.com/all/09-11%20Bagatelles%20for%20Solo%20Fortepiano%20op.%20119%20no.%206-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-10-11_bagatelles_for_solo_fortepiano_op__119_no__7-0-29.mp3	41834	10	11 Bagatelles for Solo Fortepiano op. 119 no. 7	Tanya Tomkins and Eric Zivian	Beethoven Piano and Cello Works	http://www.magnatune.com/artists/albums/tomkins-beethoven/	0	29	http://he3.magnatune.com/all/10-11%20Bagatelles%20for%20Solo%20Fortepiano%20op.%20119%20no.%207-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-11-11_bagatelles_for_solo_fortepiano_op__119_no__8-0-29.mp3	44937	11	11 Bagatelles for Solo Fortepiano op. 119 no. 8	Tanya Tomkins and Eric Zivian	Beethoven Piano and Cello Works	http://www.magnatune.com/artists/albums/tomkins-beethoven/	0	29	http://he3.magnatune.com/all/11-11%20Bagatelles%20for%20Solo%20Fortepiano%20op.%20119%20no.%208-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-14-11_bagatelles_for_solo_fortepiano_op__119_no__11-59-88.mp3	51078	14	11 Bagatelles for Solo Fortepiano op. 119 no. 11	Tanya Tomkins and Eric Zivian	Beethoven Piano and Cello Works	http://www.magnatune.com/artists/albums/tomkins-beethoven/	59	88	http://he3.magnatune.com/all/14-11%20Bagatelles%20for%20Solo%20Fortepiano%20op.%20119%20no.%2011-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-15-sonata_in_d_major_op__102_no__2_allegro_con_brio-117-146.mp3	53154	15	Sonata in D Major op. 102 no. 2 Allegro con brio	Tanya Tomkins and Eric Zivian	Beethoven Piano and Cello Works	http://www.magnatune.com/artists/albums/tomkins-beethoven/	117	146	http://he3.magnatune.com/all/15-Sonata%20in%20D%20Major%20op.%20102%20no.%202%20Allegro%20con%20brio-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-16-sonata_in_d_major_op__102_no__2_adagio_con_molto_sentimento_daffetto-59-88.mp3	53972	16	Sonata in D Major op. 102 no. 2 Adagio con molto sentimento d'affetto	Tanya Tomkins and Eric Zivian	Beethoven Piano and Cello Works	http://www.magnatune.com/artists/albums/tomkins-beethoven/	59	88	http://he3.magnatune.com/all/16-Sonata%20in%20D%20Major%20op.%20102%20no.%202%20Adagio%20con%20molto%20sentimento%20d'affetto-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
1/tanya_tomkins_and_eric_zivian-beethoven_piano_and_cello_works-17-sonata_in_d_major_op__102_no__2_allegro_fugato-204-233.mp3	54734	17	Sonata in D Major op. 102 no. 2 Allegro fugato	Tanya Tomkins and Eric Zivian	Beethoven Piano and Cello Works	http://www.magnatune.com/artists/albums/tomkins-beethoven/	204	233	http://he3.magnatune.com/all/17-Sonata%20in%20D%20Major%20op.%20102%20no.%202%20Allegro%20fugato-Tanya%20Tomkins%20and%20Eric%20Zivian.mp3
b/the_bots-now_is_the_time-01-push-0-29.mp3	3486	1	Push	The Bots	Now is The Time	http://www.magnatune.com/artists/albums/bots-now/	0	29	http://he3.magnatune.com/all/01-Push-The%20Bots.mp3
b/the_bots-now_is_the_time-02-electronic_paradise-30-59.mp3	7106	2	Electronic Paradise	The Bots	Now is The Time	http://www.magnatune.com/artists/albums/bots-now/	30	59	http://he3.magnatune.com/all/02-Electronic%20Paradise-The%20Bots.mp3
b/the_bots-now_is_the_time-03-freak-175-204.mp3	13059	3	Freak	The Bots	Now is The Time	http://www.magnatune.com/artists/albums/bots-now/	175	204	http://he3.magnatune.com/all/03-Freak-The%20Bots.mp3
b/the_bots-now_is_the_time-04-i_feel_the_love-146-175.mp3	18036	4	I Feel The Love	The Bots	Now is The Time	http://www.magnatune.com/artists/albums/bots-now/	146	175	http://he3.magnatune.com/all/04-I%20Feel%20The%20Love-The%20Bots.mp3
b/the_bots-now_is_the_time-05-i_just_wanna_be_dancin-117-146.mp3	22826	5	I Just Wanna Be Dancin	The Bots	Now is The Time	http://www.magnatune.com/artists/albums/bots-now/	117	146	http://he3.magnatune.com/all/05-I%20Just%20Wanna%20Be%20Dancin-The%20Bots.mp3
b/the_bots-now_is_the_time-06-money-146-175.mp3	28035	6	Money	The Bots	Now is The Time	http://www.magnatune.com/artists/albums/bots-now/	146	175	http://he3.magnatune.com/all/06-Money-The%20Bots.mp3
b/the_bots-now_is_the_time-07-computer_control-146-175.mp3	30871	7	Computer Control	The Bots	Now is The Time	http://www.magnatune.com/artists/albums/bots-now/	146	175	http://he3.magnatune.com/all/07-Computer%20Control-The%20Bots.mp3
b/the_bots-now_is_the_time-08-its_driving_me_crazy-175-204.mp3	35992	8	It's Driving Me Crazy	The Bots	Now is The Time	http://www.magnatune.com/artists/albums/bots-now/	175	204	http://he3.magnatune.com/all/08-It's%20Driving%20Me%20Crazy-The%20Bots.mp3
b/the_bots-now_is_the_time-09-take_the_power_back-88-117.mp3	41253	9	Take The Power Back	The Bots	Now is The Time	http://www.magnatune.com/artists/albums/bots-now/	88	117	http://he3.magnatune.com/all/09-Take%20The%20Power%20Back-The%20Bots.mp3
b/the_bots-now_is_the_time-10-now_is_the_time-59-88.mp3	43469	10	Now Is The Time	The Bots	Now is The Time	http://www.magnatune.com/artists/albums/bots-now/	59	88	http://he3.magnatune.com/all/10-Now%20Is%20The%20Time-The%20Bots.mp3
b/the_bots-now_is_the_time-11-rock_the_beat-30-59.mp3	46664	11	Rock The Beat	The Bots	Now is The Time	http://www.magnatune.com/artists/albums/bots-now/	30	59	http://he3.magnatune.com/all/11-Rock%20The%20Beat-The%20Bots.mp3
b/the_bots-now_is_the_time-12-the_secret_of_life-88-117.mp3	49178	12	The Secret Of Life	The Bots	Now is The Time	http://www.magnatune.com/artists/albums/bots-now/	88	117	http://he3.magnatune.com/all/12-The%20Secret%20Of%20Life-The%20Bots.mp3
b/the_bots-now_is_the_time-13-the_bots_are_on_a_mission-59-88.mp3	50858	13	The Bots Are On A Mission	The Bots	Now is The Time	http://www.magnatune.com/artists/albums/bots-now/	59	88	http://he3.magnatune.com/all/13-The%20Bots%20Are%20On%20A%20Mission-The%20Bots.mp3
b/the_bots-now_is_the_time-14-the_sea_of_time-0-29.mp3	52169	14	The Sea Of Time	The Bots	Now is The Time	http://www.magnatune.com/artists/albums/bots-now/	0	29	http://he3.magnatune.com/all/14-The%20Sea%20Of%20Time-The%20Bots.mp3
0/the_bots-truth-01-cant_explain-30-59.mp3	892	1	Can't Explain	The Bots	Truth	http://www.magnatune.com/artists/albums/bots-truth/	30	59	http://he3.magnatune.com/all/01-Can't%20Explain-The%20Bots.mp3
0/the_bots-truth-02-power_and_domination-0-29.mp3	8951	2	Power And Domination	The Bots	Truth	http://www.magnatune.com/artists/albums/bots-truth/	0	29	http://he3.magnatune.com/all/02-Power%20And%20Domination-The%20Bots.mp3
0/the_bots-truth-03-this_thing_called_happiness-88-117.mp3	15723	3	This Thing Called Happiness	The Bots	Truth	http://www.magnatune.com/artists/albums/bots-truth/	88	117	http://he3.magnatune.com/all/03-This%20Thing%20Called%20Happiness-The%20Bots.mp3
0/the_bots-truth-04-its_time_to_go_shopping-175-204.mp3	18178	4	Its Time To Go Shopping	The Bots	Truth	http://www.magnatune.com/artists/albums/bots-truth/	175	204	http://he3.magnatune.com/all/04-Its%20Time%20To%20Go%20Shopping-The%20Bots.mp3
0/the_bots-truth-05-never_fall_in_love-146-175.mp3	23576	5	Never Fall In Love	The Bots	Truth	http://www.magnatune.com/artists/albums/bots-truth/	146	175	http://he3.magnatune.com/all/05-Never%20Fall%20In%20Love-The%20Bots.mp3
0/the_bots-truth-06-dont_funk_with_the_funk_junkie-0-29.mp3	26771	6	Don't Funk (With The Funk Junkie)	The Bots	Truth	http://www.magnatune.com/artists/albums/bots-truth/	0	29	http://he3.magnatune.com/all/06-Don't%20Funk%20(With%20The%20Funk%20Junkie)-The%20Bots.mp3
0/the_bots-truth-07-weapons_of_mass_deception-88-117.mp3	34205	7	Weapons Of Mass Deception	The Bots	Truth	http://www.magnatune.com/artists/albums/bots-truth/	88	117	http://he3.magnatune.com/all/07-Weapons%20Of%20Mass%20Deception-The%20Bots.mp3
0/the_bots-truth-08-where_has_our_love_gone-30-59.mp3	38266	8	Where Has Our Love Gone	The Bots	Truth	http://www.magnatune.com/artists/albums/bots-truth/	30	59	http://he3.magnatune.com/all/08-Where%20Has%20Our%20Love%20Gone-The%20Bots.mp3
0/the_bots-truth-09-give_me_some_truth-117-146.mp3	39317	9	Give Me Some Truth	The Bots	Truth	http://www.magnatune.com/artists/albums/bots-truth/	117	146	http://he3.magnatune.com/all/09-Give%20Me%20Some%20Truth-The%20Bots.mp3
0/the_bots-truth-10-give_it_up-30-59.mp3	42787	10	Give It Up	The Bots	Truth	http://www.magnatune.com/artists/albums/bots-truth/	30	59	http://he3.magnatune.com/all/10-Give%20It%20Up-The%20Bots.mp3
0/the_bots-truth-11-it_just_feels_right-146-175.mp3	45926	11	It Just Feels Right	The Bots	Truth	http://www.magnatune.com/artists/albums/bots-truth/	146	175	http://he3.magnatune.com/all/11-It%20Just%20Feels%20Right-The%20Bots.mp3
